"District","Division","Area","Club Number","Club Name","Club Status","Mem. Base","Active Members","Goals Met","Level 1s","Level 2s","Add. Level 2s","Level 3s","Level 4s, Level 5s, or DTM award","Add. Level 4s, Level 5s, or DTM award","New Members","Add. New Members","Off. Trained Round 1","Off. Trained Round 2","Mem. dues on time Oct","Mem. dues on time Apr","Off. List On Time","Club Distinguished Status"
"40","A","01","00000405","Dayton Toastmasters Club","Active","14","18","6","1","0","0","0","1","1","4","8","5","4","1","1","1","D"
"40","A","01","00001694","Dayton United Communicators Club","Active","20","15","6","1","2","0","2","1","4","3","0","7","7","1","1","1",""
"40","A","01","00588286","Dayton Top Mentors Toastmasters Club","Active","10","12","4","2","0","0","0","1","1","3","0","7","7","1","1","1",""
"40","A","01","01331177","Downtown Morning Toasters","Active","20","21","8","6","2","1","3","1","3","4","3","6","5","1","1","1","S"
"40","A","01","02158270","Heartbeat Toastmasters","Low","8","5","1","0","0","0","0","0","0","2","0","4","1","1","0","1",""
"40","A","02","00002421","Beacon Toastmasters Club","Active","9","8","3","1","0","0","1","1","0","1","0","6","5","1","1","1",""
"40","A","02","00004532","Wright-Flyers ","Active","8","8","1","0","0","0","0","0","0","0","0","4","4","1","1","0",""
"40","A","02","00008187","Tarmac Toastmasters Club","Active","12","11","3","0","1","0","0","1","0","0","0","5","4","1","1","1",""
"40","A","02","07273470","Wright Way Toastmasters","Active","23","21","7","3","2","0","0","1","1","4","4","5","7","1","1","1","S"
"40","A","03","00000553","Megacity Toastmasters Club","Suspended","7","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0",""
"40","A","03","00001740","Miami Valley Toastmasters","Low","11","7","0","0","0","0","0","0","0","2","0","0","3","0","0","0",""
"40","A","03","00002120","Kettering Toastmasters Club","Active","11","9","2","1","0","0","0","0","0","4","0","3","5","1","0","1",""
"40","A","03","00631540","Springboro Toastmasters","Active","20","17","7","2","0","0","2","1","1","4","4","5","6","1","1","1",""
"40","A","03","07264780","Synchrony â€“ CWC","Active","26","29","10","10","2","2","2","1","4","4","15","5","4","1","1","1","P"
"40","A","04","00001206","RELX Communicators","Low","10","3","2","0","0","0","0","1","0","0","0","5","4","0","0","1",""
"40","A","04","00001238","Greenville Club","Suspended","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","A","04","00004341","Lima Eye Openers Club","Low","8","4","0","0","0","0","0","0","0","1","0","1","0","0","0","1",""
"40","A","04","00007241","Hi-Point Club","Active","9","9","4","0","0","0","0","1","1","4","0","6","1","1","0","1",""
"40","A","04","01739738","Emerson Toastmasters - Sidney, Ohio","Active","15","12","3","2","0","0","1","1","0","3","0","5","4","1","1","1",""
"40","A","04","04334989","Crown Toastmasters","Ineligible","23","0","2","0","0","0","0","0","0","4","5","0","2","0","0","0",""
"40","A","05","00585063","Springfield Toastmasters Club","Active","20","9","7","3","2","2","3","1","0","4","3","5","6","1","0","1",""
"40","A","05","05124110","Miami County Toastmasters","Active","15","12","6","3","2","1","2","1","0","4","3","6","5","1","1","1",""
"40","A","05","06547513","Cause-Driven Toastmasters","Suspended","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","A","05","06793986","Assurant-Springfield Toastmasters","Ineligible","9","0","6","1","2","0","3","0","0","4","11","7","5","1","0","1",""
"40","A","05","07017426","Leaders on the Rise","Active","8","8","1","1","0","0","0","0","0","4","3","1","1","0","0","1",""
"40","B","11","00000214","Greater Columbus Toastmasters","Active","12","12","6","2","2","0","1","1","1","4","1","5","6","1","1","1",""
"40","B","11","00000859","Northwest Club","Active","10","8","1","0","1","0","0","0","0","1","0","5","2","1","0","1",""
"40","B","11","02116422","Hikma Professionals","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","B","11","02451490","2Checkout","Active","13","9","1","1","0","0","0","0","0","4","0","3","3","0","1","0",""
"40","B","11","05168204","Grove City Toastmasters","Active","12","11","4","1","2","0","0","0","0","4","1","4","5","1","1","1",""
"40","B","12","00000478","OCLC Toastmasters Club","Low","12","5","1","0","1","0","0","0","0","0","0","1","1","1","0","1",""
"40","B","12","01825615","Progressive Speaking Club","Active","21","11","6","3","1","0","2","1","0","4","4","5","5","1","1","1",""
"40","B","12","02884105","Dublin Premier TM Club","Active","10","11","3","1","1","0","1","0","0","4","10","1","1","1","1","1",""
"40","B","12","03374578","Dynamic  Growth Toastmasters","Active","8","8","3","0","0","0","0","1","0","2","0","4","5","1","0","1",""
"40","B","12","07219299","Radiant Toastmasters","Ineligible","7","1","1","0","0","0","0","0","0","2","0","4","1","1","0","1",""
"40","B","14","00002246","Excellcomm Club","Low","9","5","2","1","0","0","0","1","1","2","0","4","3","0","0","0",""
"40","B","14","00004158","Hilliard Toastmasters Club","Low","8","6","0","0","0","0","0","0","0","2","0","2","4","0","0","1",""
"40","B","14","01131982","Premier Toastmasters","Active","16","12","2","1","1","0","1","0","0","4","1","6","0","1","1","1",""
"40","B","14","01276053","Essential To Leadership","Low","7","7","1","1","0","0","0","0","0","2","0","6","5","0","0","1",""
"40","B","15","01293737","MY CATALYST TMC","Active","11","11","9","4","2","2","2","1","1","4","2","7","7","1","1","1",""
"40","B","15","01508639","Scotts Gro-Masters","Active","15","8","4","1","1","0","2","1","0","3","0","7","6","1","1","1",""
"40","B","15","01684414","Marysville E.C.H.O.S.","Active","0","11","2","0","0","0","0","0","0","4","9","0","0","0","1","0",""
"40","B","15","04181643","Dublin Advanced Toastmasters","Low","6","7","3","1","1","0","1","1","1","3","0","7","7","0","0","1",""
"40","B","15","07330683","TM-one Toastmasters","Active","23","11","1","0","0","0","0","0","0","1","0","5","0","1","1","1",""
"40","B","18","00000959","Columbus Toastmasters Club","Low","8","6","0","0","0","0","0","0","0","2","0","2","4","0","0","1",""
"40","B","18","00004695","Unity Club","Ineligible","8","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0",""
"40","B","18","00004915","Central Ohio Advanced Club","Active","16","11","4","2","1","0","1","1","1","1","0","5","5","1","1","1",""
"40","B","18","03375045","OHFA Toastmasters","Low","7","7","4","1","2","0","1","0","0","4","2","4","4","1","0","1",""
"40","B","18","06137312","Franklin County Communicators","Low","11","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0",""
"40","B","18","06743347","Toastmasters International At OSU","Low","14","6","4","0","0","0","1","1","2","2","0","6","6","1","0","1",""
"40","B","19","00001028","Worthington Toastmasters","Active","12","10","2","3","0","0","0","0","0","4","1","5","1","1","1","1",""
"40","B","19","00003885","Podium Pros Toastmasters Club","Active","28","24","4","0","0","0","1","0","0","4","8","5","5","1","1","1",""
"40","B","19","00005156","Delaware Toastmasters","Active","24","21","5","4","0","0","1","0","0","4","4","5","7","1","1","1","D"
"40","B","19","00656587","Polaris Toastmasters Club","Suspended","6","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1",""
"40","B","19","02289063","Toast What Matters","Active","10","15","3","0","1","0","0","0","0","4","7","4","4","0","1","0",""
"40","B","19","03812990","Eagles Toastmasters","Active","15","15","3","2","1","0","0","0","0","4","1","4","4","1","1","1",""
"40","C","22","00000511","Newark-Granville Club 511","Active","6","9","0","0","0","0","0","0","0","3","0","0","1","1","1","0",""
"40","C","22","00003182","New Albany Toastmasters","Suspended","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","C","22","01293730","New Albany Communicators","Low","9","7","1","0","0","0","0","0","0","3","0","7","6","0","0","1",""
"40","C","22","07944721","Revlocal Toastmasters","Ineligible","22","0","1","0","0","0","0","0","0","2","0","0","0","1","0","1",""
"40","C","23","00000524","Franklin Club","Active","20","21","6","1","2","1","2","0","0","4","11","5","4","1","1","1","D"
"40","C","23","00647621","SOAR Toastmasters Club","Active","13","9","0","0","0","0","0","0","0","2","0","0","2","1","0","0",""
"40","C","23","00707357","The Athenian Toastmasters Club","Active","8","9","2","0","0","0","0","0","0","4","1","4","0","0","1","1",""
"40","C","23","01477745","TEAM Toastmasters Club","Ineligible","11","2","3","0","0","0","0","0","0","4","0","6","6","1","0","1",""
"40","C","23","07519962","Huntington  Toastmasters","Active","18","19","2","0","0","0","0","0","0","4","8","0","0","1","1","0",""
"40","C","24","00008226","Gahanna Club","Active","12","9","2","1","1","0","0","0","0","1","0","6","5","1","1","1",""
"40","C","24","01030644","Kilowattmasters","Low","9","7","1","0","0","0","0","0","0","4","0","0","0","0","0","1",""
"40","C","24","03646317","ENCORE Toastmasters","Active","16","11","3","1","1","0","1","1","0","2","0","7","5","1","1","1",""
"40","C","24","06098333","Reynoldsburg Toastmasters","Low","21","5","4","2","1","0","2","1","0","1","0","6","5","1","0","1",""
"40","C","25","00003002","Columbus-Whitehall Club","Low","12","7","3","1","0","0","0","1","0","4","1","6","4","0","0","1",""
"40","C","25","00003500","AGOISSI Toastmasters Club","Active","28","27","10","4","2","2","2","1","4","4","4","4","7","1","1","1","P"
"40","C","25","04410308","Defensively Speaking","Low","8","7","1","0","0","0","0","1","0","0","0","2","1","0","0","1",""
"40","C","25","07836455","Rise Higher Advanced Toastmasters Club","Active","12","9","2","0","0","0","0","0","0","1","0","7","7","0","1","1",""
"40","C","27","00000753","Nationwide","Ineligible","14","0","1","0","0","0","1","0","0","1","0","4","4","0","0","0",""
"40","C","27","00005155","Down On Third Toastmasters Club","Suspended","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","C","27","00621016","Brewery District Club","Active","24","16","9","2","2","2","2","1","1","4","8","4","5","1","1","1",""
"40","C","27","00952869","1RP Toastmasters - For AEP Employees and Contractors","Active","21","15","5","0","0","0","2","1","0","4","1","6","4","1","1","1",""
"40","C","27","01029419","Uptown","Low","12","7","3","1","0","0","1","1","1","0","0","3","4","1","0","1",""
"40","C","27","07625804","We Speak Toastmasters","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","C","28","00001802","Mid-Day Club","Active","20","18","1","0","1","0","1","0","0","4","0","0","0","1","1","0",""
"40","C","28","00008082","The Breakfast Club","Active","7","8","0","0","0","0","0","0","0","1","0","2","0","1","1","0",""
"40","C","28","00009099","Children's Hospital Club","Low","7","6","2","0","0","0","0","1","0","3","0","5","5","0","0","1",""
"40","C","28","01423343","City of Columbus","Active","21","21","8","3","2","0","2","1","1","4","9","6","4","1","1","1","S"
"40","D","31","00000453","Pioneer Toastmasters Club","Active","16","13","4","0","0","0","0","1","2","0","0","4","4","1","1","1",""
"40","D","31","00007780","Toast of the Town, Kenwood Toastmasters Club","Active","12","17","3","1","0","0","0","0","0","4","3","5","6","1","1","1",""
"40","D","31","00907534","FTMT on Campus","Active","38","27","3","0","0","0","0","0","0","4","23","0","0","0","1","1",""
"40","D","31","04887152","Paycor Toastmasters","Ineligible","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","D","31","07335430","Givaudan Toastmasters","Active","18","10","1","0","1","0","1","0","0","0","0","3","0","1","1","1",""
"40","D","32","00008020","Bearcat / Environmentally Speaking Toastmasters Club","Low","3","6","2","0","0","0","1","0","0","4","4","0","5","1","0","0",""
"40","D","32","00009319","Cincinnati NIOSH Club","Low","8","7","1","0","0","0","0","1","0","1","0","6","3","0","0","1",""
"40","D","32","00009523","TV Toastmasters Club","Low","8","7","0","1","1","0","0","0","0","2","0","3","5","0","0","1",""
"40","D","32","00922067","Environmentally Speaking","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","D","32","05522829","Entrepreneur Toastmasters Club","Low","8","3","2","1","1","0","2","0","0","4","1","4","2","0","0","1",""
"40","D","36","00000870","Tri-County Toastmasters Club","Active","10","14","8","1","2","0","2","1","2","4","5","4","5","1","1","1","S"
"40","D","36","00641256","CIC Speaks Toastmasters Club","Active","28","26","8","6","2","1","2","1","1","4","8","4","5","1","1","0","S"
"40","D","36","01299268","Miami Masters Toastmasters Club","Active","9","8","1","0","0","0","0","0","0","4","3","0","0","0","1","0",""
"40","D","36","02705957","CIC Speaks Too","Active","21","23","9","4","2","1","3","1","2","4","6","4","4","1","1","1","P"
"40","D","36","02846914","Oxford Toastmasters","Active","11","9","0","0","0","0","0","0","0","1","0","0","1","1","1","0",""
"40","D","37","00004251","Cincinnati Talk In the Park","Active","16","11","3","1","0","0","0","1","1","1","0","3","2","1","1","1",""
"40","D","37","00008634","Ethicon Toastmasters Leaders In Speaking (TLS)","Active","12","14","2","0","0","0","0","0","0","4","5","0","0","1","1","0",""
"40","D","37","01160434","BTC (Building Tomorrow's Communicators)","Active","21","19","5","1","0","0","2","1","1","3","0","4","5","1","1","1",""
"40","D","37","02811841","BLAST (Blue Ash Speaking Team)","Ineligible","9","0","1","0","0","0","0","0","0","0","0","4","5","0","0","0",""
"40","D","37","07679377","Financially Speaking","Ineligible","23","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0",""
"40","D","38","00000472","Cincinnati Toastmasters","Active","19","15","4","2","2","0","0","0","0","4","14","4","3","1","1","1",""
"40","D","38","00001578","Seven Hills of Cincinnati Toastmasters","Low","9","7","2","0","1","0","0","0","0","1","0","5","6","1","0","1",""
"40","D","38","00003456","Standing Room Only","Ineligible","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","D","38","04677366","Competitive Speakers Cincinnati","Active","12","9","1","0","0","0","0","0","0","0","0","1","4","1","1","1",""
"40","D","39","00002289","T.A.L.K. Club","Ineligible","9","1","1","0","0","0","0","0","0","2","0","5","2","1","0","1",""
"40","D","39","00003804","The Kings Speech","Active","9","8","3","1","1","0","1","1","0","1","0","5","5","1","1","1",""
"40","D","39","00005008","Mason Town Criers Toastmasters Club","Active","16","14","4","0","0","0","1","1","1","4","2","3","0","1","1","1",""
"40","D","39","00008323","Wilmington Expressives","Ineligible","6","0","0","0","0","0","0","0","0","2","0","3","2","0","0","1",""
"40","D","39","00620518","Loveland SPEAKEASY","Active","12","10","1","0","0","0","0","0","0","2","0","2","2","1","1","1",""
"40","D","39","00642205","Mason Speech Weavers","Active","20","13","6","0","2","0","2","1","2","2","0","6","4","1","1","1",""
"40","E","41","00002391","Lexington Toastmasters Club","Active","4","10","3","1","1","0","0","0","0","4","8","0","4","1","1","2",""
"40","E","41","00002869","Huntington Centennial Toastmasters Club","Active","3","9","2","0","0","0","0","0","0","4","4","0","0","0","1","0",""
"40","E","41","00002949","Sunrise Toastmasters Club","Active","13","17","4","2","2","0","2","0","0","4","2","2","0","1","1","1",""
"40","E","41","00005517","Lexmark Club","Active","20","16","6","3","2","0","2","1","0","4","0","4","4","1","1","1",""
"40","E","41","03663553","Big Blue Toastmasters","Low","10","7","5","4","2","0","1","0","0","4","0","6","7","1","0","1",""
"40","E","43","00004097","Madco Club","Active","10","8","1","0","0","0","0","0","0","2","0","0","0","1","1","1",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","Active","9","9","1","1","2","0","1","0","0","2","0","4","2","0","0","2",""
"40","E","43","01990654","Midway Toastmasters","Active","21","19","8","5","2","3","4","1","9","3","0","7","6","1","1","2",""
"40","E","43","06977905","Mountain Movers","Low","8","7","0","0","0","0","0","0","0","1","0","1","5","0","0","0",""
"40","E","44","00001223","Triangle Toastmasters Club","Active","13","9","2","1","0","0","1","0","0","0","0","5","7","1","0","1",""
"40","E","44","00008416","Articulate Revenuers Toastmasters Club","Active","8","8","2","1","0","0","0","0","0","1","0","6","5","1","1","1",""
"40","E","44","00593263","Northern Kentucky Toastmasters Club","Active","8","9","2","0","1","0","1","1","0","2","0","2","1","1","1","1",""
"40","E","44","01153372","Voice of Independence","Low","15","8","2","0","2","0","1","0","0","3","0","7","7","0","0","1",""
"40","E","44","04497479","Interior Voices","Ineligible","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","E","46","00001249","Life Enriching Toastmasters","Active","15","13","2","1","1","0","0","0","0","0","0","5","4","1","1","1",""
"40","E","46","00007083","Cheers Toastmasters","Active","13","10","1","0","0","0","0","0","0","4","0","0","1","1","1","0",""
"40","E","46","00009531","Toast Of Broadway Toastmasters Club","Active","22","24","7","2","2","0","2","1","3","4","2","4","4","1","1","1","S"
"40","E","46","00742749","Kroger Food for Thought Club","Low","9","7","0","2","1","0","1","0","0","3","0","2","4","0","0","0",""
"40","E","46","01655418","MSD Sewer Talk","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","E","47","00001941","Anderson Hills Toastmasters Club","Active","8","9","3","1","1","0","0","0","0","4","0","4","4","0","1","1",""
"40","E","47","00002142","Toast-N-Talk Club","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"40","E","47","00003459","Great American Speakers Club","Active","33","28","7","7","2","1","1","1","1","4","16","4","4","1","1","0","S"
"40","E","47","00922412","American Modern Toastmasters","Active","19","16","4","0","0","0","1","1","0","4","1","5","4","1","1","1",""
"40","E","47","01491854","A Toast to Genius","Suspended","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""