"District","Division","Area","Club","Club Name","New","Late Ren.","Oct. Ren.","Apr. Ren.","Total Ren.","Total Chart","Total to Date","Distinguished Status","Charter Date/Suspend Date"
"40","A","01","00000405","Dayton Toastmasters Club","4","0","16","13","29","0","33","",""
"40","A","01","00000747","City of Dayton Toastmasters Club","17","0","4","13","17","0","34","",""
"40","A","01","00001108","Kittyhawk Club","1","0","10","10","20","0","21","",""
"40","A","01","01330791","Sinclair","0","0","5","0","5","0","5","",""
"40","A","01","01331177","Downtown Morning Toasters","12","0","22","24","46","0","58","P",""
"40","A","02","00001242","Huffman Prairie Toastmasters Club","4","0","15","14","29","0","33","",""
"40","A","02","00002421","Beacon Toastmasters Club of Beavercreek","8","0","25","20","45","0","53","P",""
"40","A","02","00004532","Wright-Flyers ","12","0","11","11","22","0","34","",""
"40","A","02","00008187","Tarmac Toastmasters Club","8","0","9","16","25","0","33","S",""
"40","A","02","00732139","Wright State Toastmasters","9","0","5","6","11","0","20","",""
"40","A","03","00000553","Megacity Toastmasters Club","4","0","10","10","20","0","24","",""
"40","A","03","00001740","Miami Valley Toastmasters","10","0","17","16","33","0","43","",""
"40","A","03","00002120","Kettering Toastmasters Club","12","0","25","22","47","0","59","",""
"40","A","03","00631540","Springboro Coffee Talk","3","1","13","9","23","0","26","",""
"40","A","03","02615720","WINning Communicators","4","0","27","23","50","0","54","D",""
"40","A","04","00001238","Greenville Club","0","1","9","8","18","0","18","",""
"40","A","04","00004341","Lima Eye Openers Club","2","0","5","5","10","0","12","",""
"40","A","04","00005136","Grand Lake Toastmasters Club","0","0","10","10","20","0","20","",""
"40","A","04","00007241","Hi-Point Club","5","0","7","6","13","0","18","",""
"40","A","04","00008144","Shelby County Club","0","0","0","0","0","0","0","",""
"40","A","04","01739738","Emerson Climate Toastmasters","5","0","17","18","35","0","40","",""
"40","A","04","04334989","Crown Toastmasters","25","0","53","62","115","0","140","S",""
"40","A","06","00001694","Dayton United Communicators Club","6","1","9","11","21","0","27","",""
"40","A","06","00009297","Vandalia Toastmasters Club","2","0","9","9","18","0","20","",""
"40","A","06","00585063","Springfield Toastmasters Club","6","0","20","20","40","0","46","P",""
"40","A","06","00588286","Dayton Top Mentors Toastmasters Club","1","0","8","8","16","0","17","",""
"40","A","06","01323782","Deloitte Dayton Office Toastmasters","0","0","0","0","0","0","0","",""
"40","A","06","02158270","Heartbeat Toastmasters","11","0","11","16","27","0","38","",""
"40","A","06","05124110","Miami County Toastmasters","1","0","0","22","22","22","45","","Charter 03/06/16"
"40","A","07","00001206","RELX Communicators","5","0","13","14","27","0","32","",""
"40","A","07","00940665","Toastmasters @ 9797","3","0","8","8","16","0","19","",""
"40","A","07","01126147","LJB Toastmasters","0","0","27","20","47","0","47","",""
"40","A","07","03797950","Teradata Toastmasters Club","2","0","11","8","19","0","21","",""
"40","B","11","00000214","Greater Columbus Toastmasters","1","0","10","0","10","0","11","",""
"40","B","11","00000859","Northwest Club","10","0","11","9","20","0","30","",""
"40","B","11","00004158","Hilliard Toastmasters Club","11","0","11","13","24","0","35","",""
"40","B","11","02451490","2Checkout","14","0","9","13","22","0","36","",""
"40","B","11","03374578","Dynamic DISH Toastmasters","13","0","19","19","38","0","51","",""
"40","B","12","00002246","Excellcomm Club","3","0","16","16","32","0","35","",""
"40","B","12","00002718","Toastmasters @ Tuttle  #2718","10","0","14","9","23","0","33","",""
"40","B","12","00005447","Sawmill Toastmasters Club","6","0","11","9","20","0","26","",""
"40","B","12","01015118","Rings Road Toastmasters","8","0","5","5","10","0","18","",""
"40","B","12","03812990","Eagles Toastmasters","7","0","17","14","31","0","38","",""
"40","B","13","00002159","Aquinas Toastmasters Club","0","0","5","0","5","0","5","",""
"40","B","13","00005156","Delaware Toastmasters","10","0","14","11","25","0","35","",""
"40","B","13","01293737","MY CATALYST TMC","8","0","13","15","28","0","36","",""
"40","B","13","01508639","Scotts Gro-Masters","14","0","27","30","57","0","71","S",""
"40","B","13","01684414","Marysville E.C.H.O.S.","0","0","21","0","21","0","21","",""
"40","B","14","00000478","OCLC Toastmasters Club","9","0","18","20","38","0","47","",""
"40","B","14","01131982","Premier Toastmasters","26","0","28","34","62","0","88","P",""
"40","B","14","01149175","Trailblazers","3","0","5","3","8","0","11","",""
"40","B","14","01276053","Essential To Leadership","6","0","8","10","18","0","24","",""
"40","B","14","02884105","Dublin Premier TM Club","7","0","9","10","19","0","26","",""
"40","B","14","04181643","Dublin Advanced Toastmasters","2","0","15","12","27","0","29","",""
"40","B","14","04949096","IGS Toastmasters Club","0","0","0","0","0","31","31","","Charter 01/15/16"
"40","B","15","00000959","Columbus Toastmasters Club","5","1","15","11","27","0","32","",""
"40","B","15","00001028","Worthington Toastmasters","6","0","11","5","16","0","22","",""
"40","B","15","00004695","Unity Club","13","0","17","6","23","0","36","",""
"40","B","15","00004915","Central Ohio Advanced Club","9","0","9","12","21","0","30","",""
"40","B","15","00749359","Anthem Toastmasters On High Club","1","0","8","0","8","0","9","",""
"40","B","15","01825615","Progressive Speaking Club","13","0","15","14","29","0","42","",""
"40","C","21","00647621","SOAR Toastmasters Club","20","0","35","37","72","0","92","S",""
"40","C","21","00656587","Polaris Toastmasters Club","11","0","18","20","38","0","49","S",""
"40","C","21","01477745","TEAM Toastmasters Club","17","1","17","26","44","0","61","S",""
"40","C","21","02289063","Toast What Matters","15","0","16","21","37","0","52","S",""
"40","C","21","04309899","Toast of Dublin","3","1","10","8","19","0","22","",""
"40","C","22","00003182","New Albany Toastmasters","2","0","22","24","46","0","48","D",""
"40","C","22","00008226","Gahanna Club","3","0","18","17","35","0","38","",""
"40","C","22","01030644","AEP Kilowattmasters","15","1","21","20","42","0","57","D",""
"40","C","22","01293730","New Albany Communicators","7","1","10","11","22","0","29","",""
"40","C","23","00000524","Franklin Club","9","0","22","21","43","0","52","S",""
"40","C","23","00950432","Toaster Treats","10","0","13","13","26","0","36","",""
"40","C","23","01045500","ICC Toastmasters Club","16","6","15","18","39","0","55","P",""
"40","C","23","01816734","Call IT","0","0","0","0","0","0","0","",""
"40","C","23","02671639","Visionmasters East","1","0","0","0","0","0","1","",""
"40","C","23","05412649","Toasterville","0","0","0","0","0","31","31","","Charter 04/15/16"
"40","C","24","00003552","North Star Club","0","0","1","0","1","0","1","",""
"40","C","24","00003885","Podium Pros Toastmasters Club","14","0","38","40","78","0","92","P",""
"40","C","24","00588225","FearBreakers Toastmasters Club","5","0","7","5","12","0","17","",""
"40","C","24","02342070","Logistically Speaking","9","7","19","17","43","0","52","",""
"40","C","24","04908012","Toastmasters - CMHA","3","0","0","26","26","23","52","","Charter 11/20/15"
"40","C","25","00003002","Columbus-Whitehall Club","4","0","14","13","27","0","31","",""
"40","C","25","00003500","AGOISSI Toastmasters Club","15","0","31","27","58","0","73","P",""
"40","C","25","00007114","DFAS-CO Toastmasters Club","12","0","16","21","37","0","49","D",""
"40","C","25","00950446","Flying Toasters Club","0","0","0","0","0","0","0","",""
"40","C","25","03537448","Shoe Lovers","12","0","19","19","38","0","50","",""
"40","C","25","04410308","Defensively Speaking","5","0","11","13","24","0","29","",""
"40","D","31","00001249","West Hills Toastmasters Club","3","0","14","16","30","0","33","",""
"40","D","31","00742749","Kroger Food for Thought Club","11","0","22","20","42","0","53","",""
"40","D","31","00784864","Speak 2 Connect","3","0","6","5","11","0","14","",""
"40","D","31","01491854","A Toast to Genius","10","0","8","17","25","0","35","",""
"40","D","32","00001861","Mt. Auburn Toastmasters","3","0","8","10","18","0","21","",""
"40","D","32","00006474","High Achievers Toastmasters Club","3","0","8","4","12","0","15","",""
"40","D","32","00008020","Bearcat Toastmasters Club","5","0","12","11","23","0","28","",""
"40","D","32","00009319","Cincinnati NIOSH Club","4","0","13","13","26","0","30","",""
"40","D","32","00922067","Environmentally Speaking","7","0","32","28","60","0","67","D",""
"40","D","32","04411219","Healthy Toasters","2","0","16","10","26","0","28","",""
"40","D","33","00002126","Downtown Toastmasters Club","3","0","12","9","21","0","24","",""
"40","D","33","00007083","Cheers Toastmasters","12","0","12","15","27","0","39","",""
"40","D","33","00009056","Speak With US","9","0","21","16","37","0","46","",""
"40","D","33","01655418","MSD Sewer Talk","0","0","9","0","9","0","9","",""
"40","D","34","00002142","Toast-N-Talk Club","1","0","10","7","17","0","18","",""
"40","D","34","00003459","Great American Speakers Club","11","0","34","32","66","0","77","P",""
"40","D","34","00009531","Toast Of Broadway Toastmasters Club","4","0","19","19","38","0","42","",""
"40","D","34","00740572","Toastmasters On the Square Club (TOTS)","9","1","18","19","38","0","47","D",""
"40","D","35","00000453","Pioneer Toastmasters Club","1","0","20","19","39","0","40","",""
"40","D","35","00008416","Articulate Revenuers Toastmasters Club","3","0","15","12","27","0","30","",""
"40","D","35","03812905","Clear Speakers","0","1","16","0","17","0","17","",""
"40","D","35","04069984","Widgets of Ah's","6","0","11","0","11","0","17","",""
"40","D","35","04345950","Toyota Performance Speakers (TPS)","6","0","24","18","42","0","48","",""
"40","D","36","00001223","Triangle Toastmasters Club","2","0","12","12","24","0","26","",""
"40","D","36","00593263","Northern Kentucky Toastmasters Club","8","0","11","10","21","0","29","",""
"40","D","36","01153372","Voice of Independence","9","0","9","13","22","0","31","",""
"40","D","36","03281199","Cincinnati Breakfast Club","7","0","10","13","23","0","30","",""
"40","D","36","04497479","Interior Voices","3","0","15","10","25","0","28","",""
"40","E","41","00002391","Lexington Toastmasters Club","15","0","10","15","25","0","40","",""
"40","E","41","00002949","Sunrise TM Club","6","0","21","25","46","0","52","D",""
"40","E","41","01990654","Midway Toastmasters","5","0","16","13","29","0","34","",""
"40","E","41","03663553","Big Blue Toastmasters","11","0","7","7","14","0","25","",""
"40","E","42","00004097","Madco Club","1","0","15","11","26","0","27","",""
"40","E","42","00007661","Kentucky Foothills Toastmaster Club","2","0","17","13","30","0","32","",""
"40","E","42","00008718","Lexington Leaders Club","10","0","15","15","30","0","40","",""
"40","E","42","02110152","EKU Toastmasters","4","0","8","5","13","0","17","",""
"40","E","42","04435488","KYTC Speakers","3","0","12","12","24","0","27","",""
"40","E","43","00002730","Capital City Club","9","0","16","12","28","0","37","",""
"40","E","43","00004271","Bluegrass Toastmasters","2","0","12","13","25","0","27","",""
"40","E","43","00005517","Lexmark Club","2","0","14","8","22","0","24","",""
"40","E","43","00007305","Downtown Lunch Bunch Toastmasters Club","4","0","7","7","14","0","18","",""
"40","F","51","00002289","T.A.L.K. Club","2","0","10","12","22","0","24","",""
"40","F","51","00620518","Loveland SPEAKEASY","3","0","18","14","32","0","35","",""
"40","F","51","00642205","Anthem Express Club","7","0","14","14","28","0","35","",""
"40","F","51","01596003","Toast-It Notes","0","0","0","0","0","0","0","",""
"40","F","51","04193961","Voice of Confidence","1","0","16","0","16","0","17","",""
"40","F","51","04680303","Cincinnati Toastados","4","0","0","18","18","18","40","D","Charter 12/01/15"
"40","F","51","05182795","MCCS Toast Professionals","0","0","0","20","20","20","40","","Charter 01/19/16"
"40","F","52","00001941","Anderson Hills Toastmasters Club","4","0","11","9","20","0","24","",""
"40","F","52","00009523","TV Toastmasters Club","5","0","8","9","17","0","22","",""
"40","F","52","00922409","Midland Ace's Club","4","0","25","20","45","0","49","D",""
"40","F","52","00922412","Modern Voices Club","10","0","17","12","29","0","39","",""
"40","F","52","02100477","Brown County Toastmasters","1","1","14","9","24","0","25","",""
"40","F","53","00000472","Cincinnati Club","19","0","29","20","49","0","68","S",""
"40","F","53","00007780","1 Toast Of The Town, Kenwood Toastmasters Club","16","0","11","0","11","0","27","",""
"40","F","53","00008119","ACE Toastmasters","4","0","12","13","25","0","29","",""
"40","F","53","00907534","FTMT on Campus","3","1","28","9","38","0","41","",""
"40","F","53","01381778","Gyro Toasties","7","0","27","23","50","0","57","",""
"40","F","54","00003456","Standing Room Only","11","0","16","15","31","0","42","S",""
"40","F","54","00641256","CIC Speaks Toastmasters Club","15","0","29","29","58","0","73","P",""
"40","F","54","01299268","Miami Masters Toastmasters Club","19","0","14","13","27","0","46","",""
"40","F","54","02705957","CIC Speaks Too","11","1","40","32","73","0","84","P",""
"40","F","54","02846914","Oxford Toastmasters","10","0","16","19","35","0","45","P",""
"40","F","54","04763540","WCI Orators","0","0","0","0","0","0","0","",""
"40","F","55","00003426","CinToast Club","12","0","14","14","28","0","40","",""
"40","F","55","00003804","A Toast of Blue Ash Club (ATOBA)","4","0","6","8","14","0","18","",""
"40","F","55","00005008","Mason Town Criers Toastmasters Club","10","0","13","11","24","0","34","",""
"40","F","55","00008323","Wilmington Expressives","1","0","8","4","12","0","13","",""
"40","F","55","00935335","Gift of Speech Club","13","0","15","11","26","0","39","",""
"40","F","55","04887152","Paycor Toastmasters","6","0","30","19","49","30","85","","Charter 08/26/15"
"40","F","56","00001578","Seven Hills of Cincinnati Toastmasters","6","0","12","10","22","0","28","",""
"40","F","56","00008634","Wry Toasters Club","7","0","17","18","35","0","42","",""
"40","F","56","01160434","BTC (Building Tomorrow's Communicators)","12","0","24","21","45","0","57","P",""
"40","F","56","02811841","BLAST (Blue Ash Speaking Team)","6","1","18","13","32","0","38","",""
"40","F","56","04677366","Competitive Speakers Cincinnati","2","0","17","15","32","0","34","",""
"40","F","57","00000870","Tri-County Toastmasters Club","7","0","8","9","17","0","24","",""
"40","F","57","00004251","Park 42","5","0","13","14","27","0","32","",""
"40","F","57","00006444","Springdale Communicators Toastmasters Club","6","0","10","9","19","0","25","",""
"40","F","57","00621796","GE Toasters","3","0","17","1","18","0","21","",""
"40","F","57","01113018","Cincinnati Communicators","3","0","16","18","34","0","37","",""
"40","G","61","00707357","The Athenian Toastmasters Club","6","0","8","9","17","0","23","",""
"40","G","61","01052127","Morgan County Communicators","6","0","10","8","18","0","24","",""
"40","G","61","01280179","The Tom Starr Toastmasters Club At The Schey Sales Centre","7","3","10","0","13","0","20","",""
"40","G","61","04100644","State Street Toastmasters","0","0","0","0","0","0","0","",""
"40","G","62","00002869","Huntington Centennial Toastmasters Club","11","0","10","15","25","0","36","",""
"40","G","62","00002891","Ohio Valley Toastmasters, Formerly Ted Romine Toastmasters","4","1","8","9","18","0","22","",""
"40","G","62","02271948","Speakers Advantage","4","0","9","9","18","0","22","",""
"40","G","63","00002005","Toastmasters of South Charleston","4","0","15","11","26","0","30","",""
"40","G","63","00006455","Charleston Toastmasters","6","0","6","1","7","0","13","",""
"40","G","63","01117305","Toastmasters Beckley","2","0","18","15","33","0","35","",""
"40","G","63","01371065","CASCI Toastmasters","0","0","20","0","20","0","20","",""
"40","H","71","00005093","Battelle Toastmasters Club","4","0","8","8","16","0","20","",""
"40","H","71","00005155","Down On Third Toastmasters Club","6","0","9","5","14","0","20","",""
"40","H","71","00009099","Children's Hospital Club","11","0","9","9","18","0","29","",""
"40","H","71","00621016","Brewery District Club","17","0","38","37","75","0","92","P",""
"40","H","71","05168204","Grove City Toastmasters","0","0","0","15","15","23","38","","Charter 02/03/16"
"40","H","72","00001745","Columbus Communicators","2","0","9","6","15","0","17","",""
"40","H","72","00008739","TM at Pickerington Club","9","1","17","17","35","0","44","",""
"40","H","72","00994399","The Elite Yack Club","8","0","13","16","29","0","37","D",""
"40","H","72","02116422","West-Ward Professionals","12","0","32","35","67","0","79","P",""
"40","H","73","00001802","Mid-Day Club","9","0","29","25","54","0","63","S",""
"40","H","73","00008082","The Breakfast Club","3","0","24","18","42","0","45","",""
"40","H","73","00952869","AEP Toastmasters - For AEP Employees and Contractors","8","0","24","25","49","0","57","S",""
"40","H","73","03646317","ENCORE Toastmasters","7","1","17","17","35","0","42","",""
"40","H","73","05214693","Know More Toast More","8","0","0","51","51","43","102","","Charter 01/29/16"
"40","H","74","00000753","Nationwide","28","0","28","30","58","0","86","S",""
"40","H","74","01029419","Uptown","7","0","9","10","19","0","26","",""
"40","H","74","01423343","City of Columbus","14","0","15","15","30","0","44","",""
"40","H","74","03375045","OHFA Toastmasters","7","0","3","9","12","0","19","",""
"40","H","75","00000511","Newark-Granville Club 511","4","0","11","7","18","0","22","",""
"40","H","75","00000526","Lancaster Toastmasters Club","4","0","12","9","21","0","25","",""
"40","H","75","00002698","The Good Neighbor Toastmasters Club","0","0","2","0","2","0","2","",""
"40","H","75","01254252","The New Frontiers","1","0","4","0","4","0","5","",""
"40","H","75","04507513","Diversity Toasters of Central Ohio","11","0","10","11","21","0","32","",""